text,type,count-occurences-total,count-documents
carl f. bucherer,PERSON,2,1
8215,DATE,1,1
heinz,ORG,1,1
atglen,PERSON,1,1
penn,GPE,1,1
9780887406096,CARDINAL,1,1
31115550,DATE,1,1
7s26,CARDINAL,1,1
ranfft,GPE,1,1
ranfft watches,PERSON,1,1
2008-04-17,DATE,1,1
hiriya,ORG,1,1
the dan region authority,ORG,1,1
tel aviv,GPE,2,2
1953.waste,CARDINAL,1,1
the environmental protection agency,ORG,4,4
at least 30 years,DATE,1,1
kasha,PERSON,5,1
michael kasha,PERSON,1,1
1950,DATE,19,14
s0,ORG,3,1
n>0,CARDINAL,1,1
s1,PRODUCT,4,1
the franck–condon factors for vibronic transitions,ORG,1,1
the franck–condon factor,ORG,1,1
s2,CARDINAL,2,1
kasha,GPE,1,1
benzene vapour,PERSON,1,1
280 k,QUANTITY,1,1
only 1,CARDINAL,1,1
280 k.,QUANTITY,1,1
300 k,QUANTITY,2,2
jacob perkins,PERSON,3,3
dimethyl ether,PERSON,3,2
peter von rittinger develops,PERSON,1,1
1877,DATE,8,5
1875,DATE,7,6
peter von rittinger,PERSON,1,1
ebensee,GPE,1,1
the university of lausanne,ORG,1,1
aurel stodola,PERSON,3,2
lake geneva,LOC,1,1
the geneva city hall,ORG,1,1
1937-1945,DATE,1,1
between 1937 and 1945,DATE,1,1
lake water,LOC,2,2
zurich,GPE,2,2
6,QUANTITY,1,1
1937/38,CARDINAL,1,1
63 years,DATE,1,1
john sumner,PERSON,1,1
norwich,PERSON,1,1
3.42,CARDINAL,1,1
147 kw,QUANTITY,1,1
234 kw,QUANTITY,1,1
robert c. webber,PERSON,3,3
the royal festival hall,EVENT,1,1
4.0,CARDINAL,15,5
hot days,DATE,2,2
8 degrees celsius,QUANTITY,1,1
40–50 degrees,QUANTITY,1,1
roughly 4%,PERCENT,1,1
800 million,CARDINAL,1,1
less than two,CARDINAL,1,1
at least 14.5,CARDINAL,1,1
more than 1500,CARDINAL,1,1
up to 100%,PERCENT,1,1
less than 2 years,DATE,1,1
more than 50%,PERCENT,5,5
1.0,CARDINAL,12,10
a period of one year,DATE,1,1
0.293,CARDINAL,1,1
compressed vapor,PERSON,1,1
condenser,LOC,2,1
the montreal protocol,LAW,2,2
hfc,ORG,1,1
r32,PERSON,1,1
dme,ORG,1,1
up to $5000,MONEY,1,1
600,MONEY,2,2
2021,CARDINAL,2,2
october 2017,DATE,4,4
the massachusetts department of energy (doer,ORG,1,1
chapter 251,LAW,1,1
chapter 188,LAW,1,1
aps.alternative,CARDINAL,1,1
stanley keith pearl,PERSON,3,1
december 1893,DATE,1,1
9 august 1986,DATE,2,1
world war i. stanley,EVENT,1,1
keith pearl,PERSON,1,1
21 december 1893,DATE,1,1
ulverstone,GPE,2,1
tasmania,GPE,9,3
charles pearl,PERSON,2,1
sophia ann wells,PERSON,1,1
9 november 1915,DATE,1,1
twenty-one years of age,DATE,1,1
august 1916,DATE,1,1
australian 5 field company,ORG,1,1
pearl,PERSON,16,1
anglican,GPE,1,1
11 march 1916,DATE,1,1
between 1916 and 1919,DATE,1,1
pearl,GPE,1,1
world war embarkation roll,EVENT,1,1
anthropologists,NORP,1,1
enigma,PRODUCT,1,1
recyclia,PERSON,1,1
world war i.,EVENT,6,6
march 1919,DATE,1,1
canberra,GPE,5,4
woden valley hospital,FAC,1,1
the age of 92 years,DATE,1,1
gertrude iris,PERSON,1,1
ernest tasman pearl,PERSON,1,1
stanley,ORG,2,2
stanley,PERSON,1,1
doris jean hobbs,PERSON,1,1
sappers & shrapnel,ORG,3,1
1918-19,DATE,1,1
march 1918,DATE,1,1
may 1918,DATE,1,1
the australian imperial force,ORG,1,1
n.d.,GPE,1,1
university of new south wales,ORG,2,2
australian defence force academy,ORG,1,1
april 2017,DATE,6,4
sapper stanley keith pearl,PERSON,2,1
all/?query,ORG,1,1
4 march 2017,DATE,2,1
sapper s k pearl,LOC,1,1
sapper s k pearl,PERSON,1,1
kratz,PERSON,1,1
"corinne a. ""rethinking recyclia",PERSON,1,1
28,DATE,1,1
summer 1995,DATE,1,1
10–12,GPE,1,1
mitzevich,GPE,1,1
nick,GPE,1,1
lisa slade,PERSON,2,1
8–11,DATE,1,1
neale,GPE,1,1
kerry,PERSON,1,1
world war trench art of sapper pearl,EVENT,1,1
28 april 2016,DATE,1,1
5 march 2017,DATE,1,1
"nicholas j. """,PERSON,1,1
the great war re-cycled,EVENT,1,1
"nicholas j. ""sapper stanley keith pearl",PERSON,1,1
13–39,PERSON,1,1
lisa,PERSON,2,1
south australia,NORP,1,1
artlink 35,DATE,1,1
march 2015,DATE,2,2
n.p,GPE,2,2
arjun,GPE,2,2
arjun appadurai,PERSON,1,1
3-63,DATE,1,1
jules david,PERSON,1,1
winterthur,PERSON,1,1
spring 1982,DATE,1,1
1–19,CARDINAL,1,1
"nicholas j. ""apprehending",PERSON,1,1
1919-1939,DATE,1,1
the great world war,EVENT,1,1
1914-1945,DATE,1,1
peter liddle,PERSON,1,1
john bourne,PERSON,1,1
ian whitehead,PERSON,1,1
476–488,CARDINAL,1,1
harper collins publishers,ORG,1,1
nicholas j. trench,PERSON,1,1
oxford,PERSON,2,2
berg,PERSON,2,2
early twentieth century,DATE,1,1
the electric vehicle association of america,ORG,1,1
harry cushing jr.,PERSON,1,1
newton harris.cushing and harris published central station,ORG,1,1
1916,DATE,6,6
dive.these,NORP,1,1
2pb + o2,FAC,1,1
2pbo,CARDINAL,1,1
o2 + 2h2o + 4e− →,ORG,1,1
2pb,CARDINAL,1,1
2pbo + 2h2o +,FAC,1,1
close to,CARDINAL,2,2
between 7 and 28,CARDINAL,1,1
0.21,CARDINAL,2,2
about two to three,CARDINAL,1,1
between 6 and 15 seconds,TIME,1,1
oxygen-hours,TIME,1,1
the fraction of oxygen,ORG,2,1
firstly,ORDINAL,5,5
hypoxia,GPE,1,1
oxygen.oxygen,CARDINAL,1,1
oxygen hours,TIME,1,1
12 to 18 months,DATE,1,1
150 hours,TIME,1,1
about 1.2,CARDINAL,2,2
10 to 22,CARDINAL,1,1
over 4,CARDINAL,1,1
hyperoxia,GPE,2,1
one to two,CARDINAL,2,2
"the ""gordon smith award",WORK_OF_ART,1,1
eurotek.2010,FAC,1,1
nurc,PERSON,1,1
nato undersea research centre,ORG,1,1
centre.a,ORG,1,1
up to 2,CARDINAL,3,3
condenser)in,PERSON,1,1
bore diameter,PERSON,2,2
"age, 1916",DATE,2,2
68.0 mm,QUANTITY,4,2
fiat,ORG,4,4
124sport,CARDINAL,2,2
125bc000-110,DATE,2,2
80.0 mm,QUANTITY,6,2
3.15,CARDINAL,5,3
ford 400,PRODUCT,2,2
101.6 mm,QUANTITY,4,2
4.00,CARDINAL,5,3
kawasaki z1,PERSON,2,2
kz(z)900,GPE,2,2
66.0 mm,QUANTITY,4,2
2.60,CARDINAL,4,2
4.4-litre,CARDINAL,2,2
88.9 mm,QUANTITY,2,2
nighthawk 250,PRODUCT,2,2
53.0 mm,QUANTITY,4,2
2.09,CARDINAL,4,2
86.0 mm,QUANTITY,34,2
rod/stroke ratio,ORG,2,2
3.39,CARDINAL,31,3
maserati shamal,PERSON,2,2
"3,217",CARDINAL,2,2
479,CARDINAL,2,2
quattroporte iv,GPE,2,2
1990–2010,CARDINAL,2,2
saab b234/b235,ORG,2,2
90.0 mm,QUANTITY,6,2
3.54,CARDINAL,10,3
4.6,CARDINAL,7,5
v8,PRODUCT,24,8
90.2 mm,QUANTITY,3,3
3.552,CARDINAL,2,2
3.543,CARDINAL,2,2
two decades,DATE,2,2
2793 cubic centimeters,QUANTITY,2,2
84.0 mm,QUANTITY,3,3
3.31,CARDINAL,5,3
aj-v8,PRODUCT,2,2
4.0-litre,GPE,2,2
mercedes-benz 4.0-litre,ORG,2,2
3996,DATE,2,2
243.9,CARDINAL,2,2
the volkswagen group's,ORG,2,2
1998 cubic centimeters,QUANTITY,2,2
2jz,ORDINAL,2,2
4u,CARDINAL,2,2
1g,QUANTITY,3,3
75.0 mm,QUANTITY,4,2
2.95,CARDINAL,4,2
j30a,PRODUCT,2,2
ax100,GPE,2,2
50.0 mm,QUANTITY,4,2
1.97,CARDINAL,4,2
54.0 mm,QUANTITY,4,2
2.13,CARDINAL,5,3
1:1,CARDINAL,4,3
oversquare,PERSON,4,2
v6,PRODUCT,16,8
1.33,CARDINAL,2,2
1.167,CARDINAL,2,2
as low as 3200,CARDINAL,2,2
vq,ORG,2,2
vr38dett,GPE,2,2
68.7,CARDINAL,2,2
2.70,CARDINAL,2,2
175–200,CARDINAL,2,2
130–150 kw,QUANTITY,2,2
119–134 pound-feet,QUANTITY,2,2
161–182,CARDINAL,2,2
16.5–18.5,CARDINAL,2,2
"18,000",CARDINAL,6,6
1.84:1,CARDINAL,2,2
ducati,PERSON,2,2
lf26 aero,PRODUCT,2,2
m116,PRODUCT,2,2
92 millimetres,QUANTITY,2,2
3.62,CARDINAL,2,2
65.6,CARDINAL,2,2
2.58,CARDINAL,2,2
less than 1:1,CARDINAL,2,2
volkswagen,ORG,21,7
1kr,ORDINAL,2,2
aygo,PRODUCT,2,2
peugeot 107,LAW,2,2
71 mm,QUANTITY,2,2
84 mm,QUANTITY,2,2
3.3,CARDINAL,12,6
s54b32,ORG,2,2
87 mm,QUANTITY,2,2
91 mm,QUANTITY,2,2
3.6,CARDINAL,10,8
114,CARDINAL,6,6
1.38,CARDINAL,2,2
ferrari,ORG,5,4
inline engine,PERSON,2,2
225,CARDINAL,2,2
3.7 litre,QUANTITY,2,2
86 mm × 105 mm,QUANTITY,2,2
4.1,CARDINAL,2,2
0.819:1,CARDINAL,2,2
5.4l,PRODUCT,2,2
90.1 mm,QUANTITY,2,2
105.8 mm,QUANTITY,2,2
3.55,CARDINAL,3,3
4.17,CARDINAL,4,2
0.852:1,CARDINAL,2,2
2501,DATE,2,2
l134,LAW,2,2
f134,CARDINAL,2,2
79.4 mm,QUANTITY,2,2
111.1 mm,QUANTITY,2,2
3.13,CARDINAL,2,2
4.37,CARDINAL,2,2
0.714:1,CARDINAL,2,2
the dodge power wagon,ORG,2,2
chrysler,ORG,6,4
flathead,PRODUCT,3,3
83 mm,QUANTITY,2,2
117 mm,QUANTITY,2,2
the australian ford falcon,ORG,2,2
92.21 mm,QUANTITY,2,2
99.31 mm,QUANTITY,2,2
3.63,CARDINAL,4,2
3.91,CARDINAL,2,2
292,CARDINAL,2,2
98.4 mm,QUANTITY,2,2
104.8 mm,QUANTITY,2,2
3.875,CARDINAL,2,2
4.125,CARDINAL,2,2
0.939:1,CARDINAL,2,2
4g63,CARDINAL,2,2
85 mm,QUANTITY,2,2
xk6,ORG,2,2
1949 to 1987,DATE,2,2
4.2,CARDINAL,19,6
92.08 mm,QUANTITY,2,2
106 mm,QUANTITY,2,2
0.869:1,CARDINAL,2,2
r-2800,PERSON,2,2
r-3350,PERSON,6,3
1650,DATE,2,2
allison v-1710,PERSON,3,3
hispano-suiza,PERSON,2,2
12y-,DATE,2,2
more than a hundred,CARDINAL,2,2
960 mm,QUANTITY,2,2
"2,500 mm",QUANTITY,2,2
37.8,CARDINAL,2,2
98.4,CARDINAL,2,2
the kawasaki,PRODUCT,2,2
z1300's,PRODUCT,2,2
nc700 series,FAC,2,2
plasmonic nanoparticles,PERSON,1,1
electron density,ORG,1,1
nanoparticles,PERSON,4,3
nanoparticles,ORG,1,1
3}}{{k}^{4}}{{r}^{6}}{{\left|{\frac,CARDINAL,1,1
\varepsilon,WORK_OF_ART,3,1
medium}}}}{{{\varepsilon,CARDINAL,2,1
particle}}}+2{{\varepsilon,WORK_OF_ART,3,1
"−
                
                  
                    
                      ",PERSON,3,2
abs}}}=4\pi,PRODUCT,1,1
"2
        
          
            
              ",DATE,1,1
\displaystyle {,WORK_OF_ART,2,2
1 or more,CARDINAL,1,1
three to 10,CARDINAL,1,1
the past 5 years,DATE,1,1
nm,ORG,2,2
40 nm,QUANTITY,2,2
cyan,PERSON,1,1
magenta,PERSON,2,1
0.375,CARDINAL,1,1
epson,PERSON,1,1
lexmark,PERSON,1,1
xerox,ORG,3,3
\text{thermal,CARDINAL,1,1
kilowatt hour,PERSON,1,1
"3,412",CARDINAL,4,1
"10,500",CARDINAL,2,1
32.5%,PERCENT,2,1
the u.s. energy information administration,ORG,4,4
≥5000kcal/kg,MONEY,1,1
20000kj/kg,FAC,1,1
≥4200kcal/kg,ORG,1,1
≤10%,PERCENT,1,1
≤35%,PERCENT,1,1
≤14%,PERCENT,1,1
≤1%,PERCENT,1,1
vortex power,ORG,2,1
hydro power,ORG,11,6
10–20 years,DATE,1,1
university of michigan,ORG,1,1
12 april 2008,DATE,1,1
2651,DATE,1,1
august 2007,DATE,2,2
2013-02-23,DATE,1,1
holzman,PERSON,1,1
12 dec 2007,DATE,1,1
pmid 18087578,DATE,1,1
vietnam atomic energy commission,ORG,1,1
the ministry of science and technology of vietnam government,ORG,1,1
the futon mattress,ORG,1,1
about an hour,TIME,1,1
futon.futon,ORG,1,1
about 600 watts,QUANTITY,1,1
daylight hours,TIME,2,2
the rainy season,DATE,2,2
the atomic energy authority,ORG,1,1
u-tube,ORG,1,1
fluidyne engine,PERSON,1,1
colin west,PERSON,1,1
1974-08-09,DATE,1,1
63,CARDINAL,5,5
912,CARDINAL,1,1
530–531,CARDINAL,1,1
sunmobile,PERSON,1,1
william g. cobb,PERSON,2,2
the general motors corporation,ORG,1,1
general motors car show,EVENT,1,1
"august 31, 1955",DATE,1,1
motorama car,PERSON,1,1
"over 2,000,000",CARDINAL,1,1
cobb,ORG,1,1
sunmobile model,PRODUCT,1,1
a half inches,QUANTITY,1,1
one-eighth inch,QUANTITY,1,1
diameter,GPE,1,1
904602,CARDINAL,1,1
a1,PRODUCT,5,2
boiler fed,ORG,1,1
189718087,DATE,1,1
189921940,DATE,1,1
1899,DATE,12,9
189922137,DATE,1,1
189923234,DATE,1,1
190006487,DATE,1,1
190022906,DATE,1,1
190504645,DATE,1,1
190516372,DATE,1,1
190604729,DATE,1,1
190605839,DATE,1,1
191321689,DATE,1,1
1914,DATE,9,6
125433,DATE,1,1
235249,DATE,1,1
446060,CARDINAL,1,1
1936,CARDINAL,2,1
446061,CARDINAL,1,1
522279,DATE,1,1
1940,DATE,4,3
541689,DATE,1,1
626087,DATE,1,1
629296,DATE,1,1
634497,DATE,1,1
636122,DATE,1,1
637797,DATE,1,1
639989,DATE,1,1
640235,DATE,1,1
738935,DATE,1,1
888793,DATE,1,1
929486,DATE,1,1
2039935,CARDINAL,1,1
2609152,DATE,1,1
a1,CARDINAL,3,1
de 4005467,PERSON,1,1
deg,ORG,1,1
19746384,DATE,1,1
jp 8144702,PERSON,1,1
ru 2421619,PERSON,1,1
2011180024,DATE,1,1
bernoulli,ORG,4,3
cupro nickel,GPE,1,1
titanium condenser,FAC,1,1
titanium condenser tubes,FAC,1,1
about 85 ft,QUANTITY,1,1
26 m,MONEY,1,1
3/4 inch,QUANTITY,1,1
1-1/4 inch,QUANTITY,1,1
waterbox,GPE,3,1
condenser shell,ORG,1,1
waterbox,FAC,1,1
millions of gallons,QUANTITY,1,1
12.2-2010,DATE,1,1
30.1-2007,DATE,1,1
earthscan,PERSON,2,2
between 1992 and 2018,DATE,1,1
2011 five-year,DATE,1,1
the early 21st century,DATE,1,1
some 30,CARDINAL,1,1
the end of 2018,DATE,1,1
about 512 gigawatts,QUANTITY,1,1
about 180 gw,QUANTITY,1,1
35%,PERCENT,4,4
between 7% and 8%,PERCENT,1,1
honduras,GPE,4,3
14%,PERCENT,13,9
close to 4%,PERCENT,1,1
2.55%,PERCENT,1,1
125–141,CARDINAL,1,1
637–653,CARDINAL,1,1
the end of the year,DATE,2,1
4.7 terawatts,QUANTITY,1,1
"4,674 gw",QUANTITY,1,1
e.g. kilowatt,PERSON,1,1
megawatt,PERSON,6,5
gigawatt,PERSON,1,1
photovoltaic power production correlates,ORG,1,1
401,CARDINAL,3,2
2.1 percent,PERCENT,1,1
almost 75%,PERCENT,1,1
19%,PERCENT,4,3
middle east,ORG,1,1
2%,PERCENT,15,13
3.5%,PERCENT,2,2
7%,PERCENT,9,9
14.8%,PERCENT,2,2
between 7% and 9%,PERCENT,1,1
77 megawatts,QUANTITY,2,1
over 40 gigawatts,QUANTITY,1,1
bell labs,ORG,11,8
hoffman,PERSON,1,1
the 1950s and,DATE,3,3
jimmy carter,PERSON,3,3
reagan,PERSON,1,1
solar energy research institute,ORG,1,1
golden,GPE,3,3
early 1990s,DATE,4,3
around 1995,DATE,1,1
kobe,GPE,2,1
the great hanshin earthquake,FAC,1,1
december of that same year,DATE,1,1
multibillion-dollar,MONEY,3,3
monju,PERSON,1,1
"1,132 megawatts",QUANTITY,1,1
the end of 2015,DATE,3,2
34.2,CARDINAL,2,2
mid-year 2016,DATE,1,1
five year,DATE,1,1
2016–2020,CARDINAL,1,1
¥1 trillion,MONEY,1,1
145b,MONEY,1,1
beijing,GPE,11,8
about $77 per watt,MONEY,1,1
august 2018,DATE,2,2
as low as $0.13,MONEY,1,1
nearly 600,CARDINAL,1,1
less than forty years ago,DATE,1,1
solar photovoltaic energy report,ORG,1,1
$1.80 to $3.29,MONEY,1,1
up to 100 kw,QUANTITY,3,3
1.36,MONEY,1,1
1.24,MONEY,1,1
the end of 2014,DATE,2,2
deutsche bank,ORG,2,2
as low as $1.00,MONEY,1,1
us$0.085 per kilowatt-hour,PRODUCT,1,1
the previous year,DATE,3,3
2010 to 2018,DATE,1,1
77%,PERCENT,5,4
the years leading up to 2017,DATE,2,1
cigs,PERSON,41,10
about 9 percent,PERCENT,1,1
91 percent,PERCENT,1,1
2 percent,PERCENT,1,1
24–25,CARDINAL,1,1
over 15%,PERCENT,1,1
chapter 11,LAW,4,3
solyndra,ORG,1,1
the southern hemisphere,LOC,4,4
18–19,CARDINAL,1,1
2012.a,CARDINAL,1,1
bp,ORG,1,1
flexcell,PERSON,1,1
inventux,GPE,1,1
pramac,GPE,1,1
sencera,ORG,1,1
suntech power,ORG,1,1
suntech,ORG,2,2
polysilicon,ORG,5,3
as low as $30,MONEY,1,1
kilogram,ORG,3,2
about $80,MONEY,1,1
as much as $400/kg,MONEY,1,1
about a quarter,CARDINAL,1,1
an estimated 777,CARDINAL,1,1
process.as,PRODUCT,2,2
about three years,DATE,1,1
as low as $15,MONEY,1,1
around $20,MONEY,1,1
years.iea-pvps,ORG,1,1
a given year,DATE,1,1
a low of 49%,PERCENT,1,1
63%,PERCENT,5,5
2012–present,CARDINAL,1,1
31 percent,PERCENT,1,1
250 percent,PERCENT,2,2
a year later,DATE,2,2
47.7 percent,PERCENT,1,1
january 2014,DATE,8,8
the chinese ministry of commerce,ORG,2,2
hemlock semiconductor corporation,ORG,1,1
57%,PERCENT,6,6
wacker chemie,PERSON,1,1
korean,NORP,1,1
85 gigawatts,QUANTITY,2,2
end-of-year,DATE,1,1
between 1992 and 2017,DATE,1,1
the end of each year,DATE,1,1
megawatts,GPE,5,4
33 percent,PERCENT,1,1
139,CARDINAL,3,2
185,CARDINAL,2,2
29 percent,PERCENT,1,1
about 2.4 years,DATE,1,1
0.29,CARDINAL,1,1
2.4 years,DATE,1,1
1992–1995,CARDINAL,1,1
2000–2013,CARDINAL,1,1
1992-2015,DATE,1,1
irena,PERSON,2,2
2000-2020,DATE,1,1
international energy agency,ORG,1,1
institute for solar energy,ORG,1,1
australian pv institute,ORG,1,1
european photovoltaic industry association,ORG,1,1
cansia,ORG,2,2
canadian solar industries association,ORG,1,1
pierre verlinden,PERSON,1,1
youtube,PERSON,1,1
michael liebreich,PERSON,1,1
5.84 us cents,MONEY,1,1
dubai,GPE,2,2
1-5 khz,QUANTITY,1,1
up to 100 khz,QUANTITY,1,1
ecs,ORG,3,1
metals.in,PRODUCT,1,1
separator.in,NORP,1,1
"3,448,857a",CARDINAL,1,1
william benson,PERSON,1,1
thomas falconer,PERSON,1,1
eriez magnetics,ORG,1,1
xid,PERSON,1,1
™,CARDINAL,1,1
airmar technology corp.,ORG,1,1
5v,CARDINAL,2,2
read_byte,ORG,2,1
as opcode 0x33,CARDINAL,1,1
126,CARDINAL,2,2
read_block,NORP,1,1
zn(oh)2−4,PERSON,1,1
1.65,CARDINAL,5,4
1.35–1.4,CARDINAL,1,1
the 1970s through 1980s,DATE,1,1
early in the 19th century,TIME,1,1
george w. heise,PERSON,1,1
erwin a. schumacher,PERSON,1,1
the national carbon company,ORG,1,1
the thomas a. edison,ORG,1,1
"−
            
          
          2
          
          
            ",PRODUCT,1,1
"−
            
          
        
      
    
    ",PERSON,4,2
1/2,CARDINAL,8,8
0.34,CARDINAL,1,1
2 zn,QUANTITY,1,1
2 zno,QUANTITY,1,1
1.59,CARDINAL,1,1
v)zinc,PRODUCT,1,1
every ampere-hour,TIME,1,1
up to 3 years,DATE,1,1
humid,CARDINAL,2,2
potassium hydroxide,ORG,1,1
a few weeks,DATE,2,2
button,GPE,2,1
milliamp-hours,TIME,1,1
mah,ORG,1,1
ma,PERSON,8,6
over 300 hours,TIME,1,1
only 20%,PERCENT,1,1
button,PERSON,1,1
air diffusion performance,ORG,1,1
prismatic,ORG,1,1
as low as 50%,PERCENT,1,1
arpa-e energy,ORG,1,1
hundreds of thousands,CARDINAL,6,6
1mwh,CARDINAL,1,1
electrolyte paste,PERSON,1,1
~265 mw/cm3,ORG,1,1
ma/cm3,ORG,1,1
1 ,QUANTITY,1,1
kg.rechargeable,NORP,1,1
20 ma/cm3,QUANTITY,1,1
2–50,CARDINAL,1,1
aerogel,GPE,1,1
"1,000 degrees celsius",QUANTITY,1,1
735,CARDINAL,1,1
mah/gr,ORG,1,1
zn,ORG,1,1
835,CARDINAL,2,2
55,CARDINAL,11,10
2 ma/cm3,QUANTITY,1,1
gulf general atomic,ORG,1,1
20 kw,QUANTITY,2,2
ten million,CARDINAL,1,1
approximately 35%,PERCENT,1,1
1.8 gigatons,QUANTITY,1,1
only 0.38%,PERCENT,1,1
con edison,PERSON,2,2
gdf suez,PERSON,1,1
con edison,ORG,2,2
city university of new york,ORG,1,1
urban electric,ORG,1,1
400,MONEY,1,1
"about $1,000",MONEY,1,1
recycled.in united states,GPE,1,1
62,CARDINAL,6,5
"363, 1932",DATE,1,1
as early as the 16th century,DATE,1,1
many decades,DATE,3,2
1970:2012,GPE,1,1
walter hottle bottle,PERSON,1,1
jill,PERSON,1,1
marcel joseph vogel,PERSON,1,1
"april 14, 1917",DATE,1,1
"february 12, 1991",DATE,1,1
san jose,GPE,1,1
27 years,DATE,1,1
vogel,PERSON,10,1
university of chicago's,ORG,1,1
peter pringsheim,PERSON,1,1
vogel luminescence,PERSON,2,1
the next decade,DATE,2,2
trackways,CARDINAL,1,1
ultra violet products,ORG,1,1
vogel,ORG,3,1
the markovich tesla electrical power source,ORG,1,1
peter t. markovich.he,PERSON,1,1
phosphor,NORP,75,14
"february 14, 1991",DATE,1,1
sacramento,GPE,7,7
bernard mcginity,PERSON,1,1
m.d.,GPE,1,1
billy meier ufo,PERSON,1,1
gary kinder,PERSON,1,1
the independent investigations group,ORG,1,1
kinder,PERSON,1,1
inverse square law,PRODUCT,1,1
randall,PERSON,1,1
vogel biographical sketch,PERSON,1,1
vogel crystals website,ORG,1,1
ibm100,LOC,1,1
protein-rich,ORG,1,1
nearly 30%,PERCENT,1,1
"150,000 tons",QUANTITY,1,1
26.6%,PERCENT,1,1
21.1%,PERCENT,2,2
26.3%,PERCENT,1,1
15.8%,PERCENT,1,1
membrane separator,PERSON,1,1
"type i.

",PERSON,1,1
joseph h. macneil,PERSON,1,1
penn state university,ORG,2,2
protein membrane,PERSON,1,1
mm,PERSON,8,5
dry membrane,PERSON,1,1
venturi,PERSON,1,1
flake,ORG,2,2
several tons,QUANTITY,1,1
96%,PERCENT,4,4
two hours,TIME,3,3
vladimir vlad,PERSON,1,1
the technical university of denmark (dtu,ORG,1,1
up to 330 metres,QUANTITY,1,1
"1,080 ft",QUANTITY,1,1
1889,DATE,6,4
june 2010,DATE,3,3
50kw,ORDINAL,1,1
240 metres,QUANTITY,1,1
up to 400 metres,QUANTITY,1,1
some months,DATE,1,1
the next turbines,DATE,1,1
two 250 metre,QUANTITY,1,1
57.087056,CARDINAL,2,1
8.880673,CARDINAL,1,1
57.048882,CARDINAL,2,1
8.880799,CARDINAL,1,1
8.880799﻿,CARDINAL,1,1
december 2015,DATE,5,4
commonwealth,NORP,1,1
mattress pad,PERSON,1,1
between 15 and 115 watts,QUANTITY,1,1
about 2001,DATE,2,2
serta,GPE,1,1
every 45 minutes,TIME,1,1
fairfax,GPE,1,1
virginia,GPE,3,3
november 2021,DATE,2,2
15-25%,PERCENT,1,1
over 2 kilowatts,QUANTITY,2,2
2.6 hp,QUANTITY,2,2
mornings,TIME,1,1
2-3,CARDINAL,1,1
solar,CARDINAL,1,1
around thirty percent,PERCENT,1,1
around twenty percent,PERCENT,1,1
250 miles,QUANTITY,1,1
about 2 or 3,CARDINAL,1,1
100 mph,QUANTITY,1,1
overland road rally-style,ORG,1,1
"3,000 kilometres",QUANTITY,1,1
"1,900 mi",QUANTITY,1,1
sunrayce usa',PERSON,1,1
"july 6 to the 22nd, 2018",DATE,1,1
omaha,GPE,2,2
nebraska,GPE,4,4
dell-winston school,ORG,3,2
winston,GPE,3,3
odd-numbered years,DATE,4,3
round rock,GPE,2,2
from year to year,DATE,3,3
two-week,DATE,2,2
pretoria,GPE,5,3
n1,PRODUCT,1,1
10 days later,DATE,1,1
internationale de l'automobile,PERSON,2,2
wwf,PERSON,6,5
wsr/jisfc/wsbr,ORG,1,1
suzuka,PERSON,2,2
wgc,PERSON,1,1
olympics,EVENT,4,3
the ashiya university,ORG,1,1
91.332 km,QUANTITY,1,1
56.75 mph,QUANTITY,1,1
20 august 2014,DATE,1,1
shimojishima airport,FAC,1,1
miyakojima,GPE,1,1
okinawa,GPE,2,2
88.8 km,QUANTITY,1,1
55.2 mph,QUANTITY,2,2
7 january 2011,DATE,2,2
78.3 kilometres per hour,QUANTITY,2,2
48.7 mph,QUANTITY,2,2
500 metres,QUANTITY,2,2
"1,600 ft",QUANTITY,2,2
western reserve university,ORG,1,1
panels.chinese,NORP,1,1
hanergy,PERSON,1,1
five to six hours,TIME,1,1
between 8-10,CARDINAL,1,1
about 80 km,QUANTITY,1,1
about 350 km,QUANTITY,1,1
217,CARDINAL,2,2
june 2019,DATE,6,6
tesla,ORG,3,3
september 2021,DATE,5,5
"149,000",MONEY,1,1
august 2019,DATE,1,1
aptera motors,ORG,2,2
1000 mile,QUANTITY,1,1
december 4,DATE,1,1
july 2020,DATE,6,3
apollo-power's,ORG,1,1
i. sakaiensis,ORG,1,1
six weeks,DATE,2,2
genpatsu-shinsai,ORG,2,2
genpatsu,ORG,1,1
katsuhiko ishibashi,PERSON,2,2
ishibashi,LOC,2,2
generations.in,GPE,1,1
ishibashi,GPE,1,1
the hamaoka nuclear power plant,FAC,1,1
fukushima daiichi nuclear disaster,PERSON,1,1
"august 11, 2007",DATE,1,1
michael reilly,PERSON,1,1
"july 28, 2007",DATE,1,1
2 inches,QUANTITY,2,2
5 cm,QUANTITY,2,2
up to 125 tons per hour,QUANTITY,1,1
cogelme,GPE,1,1
"more than 450,000",CARDINAL,1,1
a third,CARDINAL,2,2
urban land institute,ORG,1,1
20 to 40 percent,PERCENT,1,1
george washington university,ORG,1,1
4.5 acres,QUANTITY,1,1
the american department of defense,ORG,1,1
cholera outbreaks,PERSON,1,1
ian mcharg,PERSON,1,1
the us environmental protection agency,ORG,1,1
the superfund act,LAW,1,1
1990-2002,DATE,1,1
55%,PERCENT,5,3
quo,DATE,1,1
"ghirardelli square
",FAC,1,1
ghirardelli square,FAC,2,1
lawrence halprin,PERSON,1,1
william wurster,PERSON,1,1
christian,NORP,7,6
